name,type,start_time,duration,"mosi","miso"
"SPI","result",3.09129232,7.5e-06,0x00,0x00
"SPI","result",3.09130032,7.5e-06,0x00,0x00
"SPI","disable",3.09130986,2.00000022e-09,,
"SPI","enable",3.09136042,2.00000022e-09,,
"SPI","result",3.09136152,7.502e-06,0x00,0x0D
"SPI","result",3.09136952,7.5e-06,0x00,0xF5
"SPI","disable",3.09137906,1.99999977e-09,,
"SPI","enable",3.09155575,1.99999977e-09,,
"SPI","result",3.09156466,7.5e-06,0x00,0x80
"SPI","result",3.09157266,7.5e-06,0x00,0x00
"SPI","disable",3.0915822,2.00000022e-09,,
"SPI","enable",3.09163321,1.99999977e-09,,
"SPI","result",3.09163431,7.5e-06,0x00,0x0D
"SPI","result",3.09164231,7.5e-06,0x00,0xF5
"SPI","disable",3.09165184,2.00000022e-09,,
"SPI","enable",3.09183239,1.99999977e-09,,
"SPI","result",3.0918413,7.5e-06,0x00,0x80
"SPI","result",3.0918493,7.502e-06,0x00,0x00
"SPI","disable",3.09185884,1.99999931e-09,,
"SPI","enable",3.09190939,2.00000022e-09,,
"SPI","result",3.0919105,7.5e-06,0x00,0x0D
"SPI","result",3.0919185,7.5e-06,0x00,0xF3
"SPI","disable",3.09192803,1.99999977e-09,,
"SPI","enable",3.09211577,2.00000022e-09,,
"SPI","result",3.09212469,7.5e-06,0x00,0x80
"SPI","result",3.09213269,7.5e-06,0x00,0x00
"SPI","disable",3.09214222,1.99999977e-09,,
"SPI","enable",3.09219323,1.99999977e-09,,
"SPI","result",3.09219433,7.5e-06,0x00,0x0D
"SPI","result",3.09220233,7.502e-06,0x00,0xF3
"SPI","disable",3.09221187,1.99999977e-09,,
"SPI","enable",3.09239264,2.00000022e-09,,
"SPI","result",3.09240155,7.5e-06,0x00,0x80
"SPI","result",3.09240955,7.502e-06,0x00,0x00
"SPI","disable",3.09241909,2.00000022e-09,,
"SPI","enable",3.09247009,2.00000022e-09,,
"SPI","result",3.0924712,7.5e-06,0x00,0x4D
"SPI","result",3.0924792,7.5e-06,0x00,0xF3
"SPI","disable",3.09248873,1.99999931e-09,,
"SPI","enable",3.09266584,1.99999977e-09,,
"SPI","result",3.09267475,7.5e-06,0x00,0x00
"SPI","result",3.09268275,7.502e-06,0x00,0x00
"SPI","disable",3.09269229,1.99999977e-09,,
"SPI","enable",3.09274321,2.00000022e-09,,
"SPI","result",3.09274431,7.502e-06,0x00,0x4D
"SPI","result",3.09275231,7.502e-06,0x00,0xF2
"SPI","disable",3.09276184,2.00000022e-09,,
"SPI","enable",3.09294262,2.00000022e-09,,
"SPI","result",3.09295154,7.5e-06,0x00,0x80
"SPI","result",3.09295954,7.502e-06,0x00,0x00
"SPI","disable",3.09296907,2.00000022e-09,,
"SPI","enable",3.09302045,1.99999977e-09,,
"SPI","result",3.09302156,7.502e-06,0x00,0x4D
"SPI","result",3.09302956,7.502e-06,0x00,0xF1
"SPI","disable",3.09303909,2.00000022e-09,,
"SPI","enable",3.09321582,1.99999977e-09,,
"SPI","result",3.09322474,7.5e-06,0x00,0x80
"SPI","result",3.09323274,7.502e-06,0x00,0x00
"SPI","disable",3.09324227,1.99999977e-09,,
"SPI","enable",3.09329283,1.99999931e-09,,
"SPI","result",3.09329393,7.5e-06,0x00,0x4D
"SPI","result",3.09330193,7.5e-06,0x00,0xF1
"SPI","disable",3.09331147,1.99999977e-09,,
"SPI","enable",3.09349232,1.99999931e-09,,
"SPI","result",3.09350124,7.5e-06,0x00,0x80
"SPI","result",3.09350924,7.502e-06,0x00,0x00
"SPI","disable",3.09351877,1.99999977e-09,,
"SPI","enable",3.09356933,1.99999977e-09,,
"SPI","result",3.09357043,7.5e-06,0x00,0x0D
"SPI","result",3.09357843,7.5e-06,0x00,0xF1
"SPI","disable",3.09358797,1.99999977e-09,,
"SPI","enable",3.10393658,1.99999977e-09,,
"SPI","result",3.1039455,7.5e-06,0x00,0x00
"SPI","result",3.10395349,7.502e-06,0x00,0x00
"SPI","disable",3.10396303,2.00000022e-09,,
"SPI","enable",3.1040137,1.99999931e-09,,
"SPI","result",3.10401482,7.502e-06,0x00,0x4D
"SPI","result",3.10402282,7.502e-06,0x00,0xDD
"SPI","disable",3.10403235,2.00000022e-09,,
"SPI","enable",3.10421337,1.99999977e-09,,
"SPI","result",3.10422228,7.5e-06,0x00,0x00
"SPI","result",3.10423028,7.5e-06,0x00,0x00
"SPI","disable",3.10423982,2.00000022e-09,,
"SPI","enable",3.10429038,1.99999977e-09,,
"SPI","result",3.10429148,7.5e-06,0x00,0x4D
"SPI","result",3.10429948,7.5e-06,0x00,0xDA
"SPI","disable",3.10430902,1.99999977e-09,,
"SPI","enable",3.10448588,1.99999977e-09,,
"SPI","result",3.1044948,7.5e-06,0x00,0x80
"SPI","result",3.10450279,7.502e-06,0x00,0x00
"SPI","disable",3.10451233,1.99999977e-09,,
"SPI","enable",3.10456272,1.99999977e-09,,
"SPI","result",3.10456382,7.5e-06,0x00,0x0D
"SPI","result",3.10457182,7.5e-06,0x00,0xDB
"SPI","disable",3.10458135,2.00000022e-09,,
"SPI","enable",3.10476198,2.00000022e-09,,
"SPI","result",3.1047709,7.5e-06,0x00,0x80
"SPI","result",3.1047789,7.5e-06,0x00,0x00
"SPI","disable",3.10478843,2.00000022e-09,,
"SPI","enable",3.10483944,2.00000022e-09,,
"SPI","result",3.10484054,7.5e-06,0x00,0x0D
"SPI","result",3.10484854,7.5e-06,0x00,0xDA
"SPI","disable",3.10485808,2.00000022e-09,,
"SPI","enable",3.10505038,2.00000022e-09,,
"SPI","result",3.1050593,7.5e-06,0x00,0x00
"SPI","result",3.10506729,7.502e-06,0x00,0x00
"SPI","disable",3.10507683,2.00000022e-09,,
"SPI","enable",3.10512739,2.00000022e-09,,
"SPI","result",3.10512849,7.5e-06,0x00,0x4D
"SPI","result",3.10513649,7.5e-06,0x00,0xD9
"SPI","disable",3.10514603,1.99999977e-09,,
"SPI","enable",3.10532683,2.00000022e-09,,
"SPI","result",3.10533575,7.5e-06,0x00,0x80
"SPI","result",3.10534374,7.502e-06,0x00,0x00
"SPI","disable",3.10535328,1.99999977e-09,,
"SPI","enable",3.1054033,1.99999931e-09,,
"SPI","result",3.1054044,7.502e-06,0x00,0x4D
"SPI","result",3.1054124,7.502e-06,0x00,0xD9
"SPI","disable",3.10542194,2.00000022e-09,,
"SPI","enable",3.10559889,2.00000022e-09,,
"SPI","result",3.10560781,7.5e-06,0x00,0x80
"SPI","result",3.10561581,7.5e-06,0x00,0x00
"SPI","disable",3.10562534,2.00000022e-09,,
"SPI","enable",3.10567528,1.99999977e-09,,
"SPI","result",3.10567638,7.5e-06,0x00,0x4D
"SPI","result",3.10568438,7.5e-06,0x00,0xD8
"SPI","disable",3.10569392,2.00000022e-09,,
"SPI","enable",3.10587481,1.99999977e-09,,
"SPI","result",3.10588372,7.5e-06,0x00,0x00
"SPI","result",3.10589172,7.502e-06,0x00,0x00
"SPI","disable",3.10590126,1.99999977e-09,,
"SPI","enable",3.10595128,1.99999977e-09,,
"SPI","result",3.10595238,7.5e-06,0x00,0x0D
"SPI","result",3.10596038,7.5e-06,0x00,0xD7
"SPI","disable",3.10596992,1.99999977e-09,,
"SPI","enable",3.10615481,2.00000022e-09,,
"SPI","result",3.10616372,7.5e-06,0x00,0x80
"SPI","result",3.10617172,7.502e-06,0x00,0x00
"SPI","disable",3.10618126,1.99999977e-09,,
"SPI","enable",3.10623164,1.99999977e-09,,
"SPI","result",3.10623274,7.502e-06,0x00,0x4D
"SPI","result",3.10624074,7.5e-06,0x00,0xD8
"SPI","disable",3.10625028,1.99999977e-09,,
"SPI","enable",3.10643108,1.99999977e-09,,
"SPI","result",3.10644,7.5e-06,0x00,0x00
"SPI","result",3.106448,7.5e-06,0x00,0x00
"SPI","disable",3.10645753,2.00000022e-09,,
"SPI","enable",3.10650854,1.99999977e-09,,
"SPI","result",3.10650964,7.502e-06,0x00,0x0D
"SPI","result",3.10651764,7.502e-06,0x00,0xD6
"SPI","disable",3.10652718,2.00000022e-09,,
"SPI","enable",3.10670402,2.00000022e-09,,
"SPI","result",3.10671293,7.5e-06,0x00,0x00
"SPI","result",3.10672093,7.5e-06,0x00,0x00
"SPI","disable",3.10673047,2.00000022e-09,,
"SPI","enable",3.10678139,2.00000022e-09,,
"SPI","result",3.10678249,7.5e-06,0x00,0x4D
"SPI","result",3.10679049,7.502e-06,0x00,0xD6
"SPI","disable",3.10680003,2.00000022e-09,,
"SPI","enable",3.1069877,2.00000022e-09,,
"SPI","result",3.10699661,7.498e-06,0x00,0x80
"SPI","result",3.10700461,7.5e-06,0x00,0x00
"SPI","disable",3.10701416,1.99999977e-09,,
"SPI","enable",3.10706472,2.00000022e-09,,
"SPI","result",3.10706582,7.5e-06,0x00,0x4D
"SPI","result",3.10707382,7.5e-06,0x00,0xD6
"SPI","disable",3.10708335,2.00000022e-09,,
"SPI","enable",3.10726013,2.00000022e-09,,
"SPI","result",3.10726905,7.5e-06,0x00,0x80
"SPI","result",3.10727705,7.5e-06,0x00,0x00
"SPI","disable",3.10728658,1.99999977e-09,,
"SPI","enable",3.10733759,2.00000022e-09,,
"SPI","result",3.10733869,7.5e-06,0x00,0x0D
"SPI","result",3.10734669,7.502e-06,0x00,0xD6
"SPI","disable",3.10735623,1.99999977e-09,,
"SPI","enable",3.10753702,1.99999977e-09,,
"SPI","result",3.10754593,7.5e-06,0x00,0x00
"SPI","result",3.10755393,7.5e-06,0x00,0x00
"SPI","disable",3.10756347,1.99999977e-09,,
"SPI","enable",3.10761439,2.00000022e-09,,
"SPI","result",3.10761549,7.5e-06,0x00,0x0D
"SPI","result",3.10762349,7.502e-06,0x00,0xD4
"SPI","disable",3.10763303,1.99999977e-09,,
"SPI","enable",3.10780987,1.99999977e-09,,
"SPI","result",3.10781878,7.5e-06,0x00,0x80
"SPI","result",3.10782678,7.5e-06,0x00,0x00
"SPI","disable",3.10783632,1.99999977e-09,,
"SPI","enable",3.10788733,1.99999977e-09,,
"SPI","result",3.10788843,7.5e-06,0x00,0x0D
"SPI","result",3.10789643,7.502e-06,0x00,0xD4
"SPI","disable",3.10790597,1.99999977e-09,,
"SPI","enable",3.10810323,2.00000022e-09,,
"SPI","result",3.10811215,7.5e-06,0x00,0x80
"SPI","result",3.10812015,7.5e-06,0x00,0x00
"SPI","disable",3.10812968,2.00000022e-09,,
"SPI","enable",3.10818024,2.00000022e-09,,
"SPI","result",3.10818134,7.502e-06,0x00,0x4D
"SPI","result",3.10818934,7.502e-06,0x00,0xD5
"SPI","disable",3.10819888,1.99999977e-09,,
"SPI","enable",3.10837573,1.99999977e-09,,
"SPI","result",3.10838465,7.498e-06,0x00,0x80
"SPI","result",3.10839265,7.5e-06,0x00,0x00
"SPI","disable",3.10840218,2.00000022e-09,,
"SPI","enable",3.1084522,1.99999977e-09,,
"SPI","result",3.10845331,7.5e-06,0x00,0x4D
"SPI","result",3.10846131,7.5e-06,0x00,0xD4
"SPI","disable",3.10847084,2.00000022e-09,,
"SPI","enable",3.10865163,1.99999977e-09,,
"SPI","result",3.10866055,7.5e-06,0x00,0x00
"SPI","result",3.10866855,7.5e-06,0x00,0x00
"SPI","disable",3.10867808,2.00000022e-09,,
"SPI","enable",3.10872864,2.00000022e-09,,
"SPI","result",3.10872974,7.5e-06,0x00,0x4D
"SPI","result",3.10873774,7.502e-06,0x00,0xD3
"SPI","disable",3.10874728,2.00000022e-09,,
"SPI","enable",3.10892421,2.00000022e-09,,
"SPI","result",3.10893312,7.5e-06,0x00,0x80
"SPI","result",3.10894112,7.5e-06,0x00,0x00
"SPI","disable",3.10895066,2.00000022e-09,,
"SPI","enable",3.10900151,2.00000022e-09,,
"SPI","result",3.10900273,7.5e-06,0x00,0x0D
"SPI","result",3.10901073,7.502e-06,0x00,0xD1
"SPI","disable",3.10902027,1.99999977e-09,,
"SPI","enable",3.1092011,1.99999977e-09,,
"SPI","result",3.10921001,7.5e-06,0x00,0x80
"SPI","result",3.10921801,7.5e-06,0x00,0x00
"SPI","disable",3.10922755,1.99999977e-09,,
"SPI","enable",3.10927847,2.00000022e-09,,
"SPI","result",3.10927957,7.502e-06,0x00,0x4D
"SPI","result",3.10928757,7.502e-06,0x00,0xD2
"SPI","disable",3.1092971,2.00000022e-09,,
"SPI","enable",3.10947431,2.00000022e-09,,
"SPI","result",3.10948322,7.5e-06,0x00,0x00
"SPI","result",3.10949122,7.5e-06,0x00,0x00
"SPI","disable",3.10950076,2.00000022e-09,,
"SPI","enable",3.10955123,1.99999977e-09,,
"SPI","result",3.10955233,7.5e-06,0x00,0x4D
"SPI","result",3.10956033,7.5e-06,0x00,0xD0
"SPI","disable",3.10956987,2.00000022e-09,,
"SPI","enable",3.1097507,1.99999977e-09,,
"SPI","result",3.10975961,7.5e-06,0x00,0x80
"SPI","result",3.10976761,7.5e-06,0x00,0x00
"SPI","disable",3.10977715,2.00000022e-09,,
"SPI","enable",3.10982744,2.00000022e-09,,
"SPI","result",3.10982854,7.5e-06,0x00,0x4D
"SPI","result",3.10983654,7.5e-06,0x00,0xD1
"SPI","disable",3.10984608,1.99999931e-09,,
"SPI","enable",3.11003621,2.00000022e-09,,
"SPI","result",3.11004512,7.5e-06,0x00,0x00
"SPI","result",3.11005312,7.5e-06,0x00,0x00
"SPI","disable",3.11006266,2.00000022e-09,,
"SPI","enable",3.11011313,2.00000022e-09,,
"SPI","result",3.11011423,7.5e-06,0x00,0x4D
"SPI","result",3.11012223,7.502e-06,0x00,0xD0
"SPI","disable",3.11013177,1.99999977e-09,,
"SPI","enable",3.1103126,2.00000022e-09,,
"SPI","result",3.11032151,7.5e-06,0x00,0x80
"SPI","result",3.11032951,7.5e-06,0x00,0x00
"SPI","disable",3.11033905,2.00000022e-09,,
"SPI","enable",3.11038907,2.00000022e-09,,
"SPI","result",3.11039017,7.5e-06,0x00,0x0D
"SPI","result",3.11039817,7.502e-06,0x00,0xCF
"SPI","disable",3.11040771,1.99999977e-09,,
"SPI","enable",3.11058468,2.00000022e-09,,
"SPI","result",3.1105936,7.5e-06,0x00,0x80
"SPI","result",3.1106016,7.5e-06,0x00,0x00
"SPI","disable",3.11061113,1.99999977e-09,,
"SPI","enable",3.11066214,2.00000022e-09,,
"SPI","result",3.11066324,7.5e-06,0x00,0x0D
"SPI","result",3.11067124,7.5e-06,0x00,0xCF
"SPI","disable",3.11068078,2.00000022e-09,,
"SPI","enable",3.12109719,2.00000022e-09,,
"SPI","result",3.1211061,7.5e-06,0x00,0x80
"SPI","result",3.1211141,7.5e-06,0x00,0x00
"SPI","disable",3.12112364,1.99999977e-09,,
"SPI","enable",3.12117394,1.99999977e-09,,
"SPI","result",3.12117504,7.502e-06,0x00,0x0D
"SPI","result",3.12118304,7.5e-06,0x00,0xBD
"SPI","disable",3.12119257,2.00000022e-09,,
"SPI","enable",3.12135619,1.99999931e-09,,
"SPI","result",3.1213651,7.5e-06,0x00,0x80
"SPI","result",3.1213731,7.502e-06,0x00,0x00
"SPI","disable",3.12138264,1.99999977e-09,,
"SPI","enable",3.12143257,2.00000022e-09,,
"SPI","result",3.12143367,7.502e-06,0x00,0x0D
"SPI","result",3.12144167,7.502e-06,0x00,0xBC
"SPI","disable",3.12145121,2.00000022e-09,,
"SPI","enable",3.12161784,2.00000022e-09,,
"SPI","result",3.12162675,7.5e-06,0x00,0x00
"SPI","result",3.12163475,7.5e-06,0x00,0x00
"SPI","disable",3.12164429,2.00000022e-09,,
"SPI","enable",3.12169476,1.99999977e-09,,
"SPI","result",3.12169586,7.5e-06,0x00,0x4D
"SPI","result",3.12170386,7.502e-06,0x00,0xBA
"SPI","disable",3.1217134,2.00000022e-09,,
"SPI","enable",3.12187599,1.99999977e-09,,
"SPI","result",3.12188491,7.5e-06,0x00,0x80
"SPI","result",3.1218929,7.502e-06,0x00,0x00
"SPI","disable",3.12190244,1.99999977e-09,,
"SPI","enable",3.12195283,2.00000022e-09,,
"SPI","result",3.12195393,7.502e-06,0x00,0x4D
"SPI","result",3.12196193,7.5e-06,0x00,0xBA
"SPI","disable",3.12197146,2.00000022e-09,,
"SPI","enable",3.1221465,2.00000022e-09,,
"SPI","result",3.12215542,7.5e-06,0x00,0x80
"SPI","result",3.12216342,7.5e-06,0x00,0x00
"SPI","disable",3.12217295,2.00000022e-09,,
"SPI","enable",3.12222405,2.00000022e-09,,
"SPI","result",3.12222515,7.5e-06,0x00,0x0D
"SPI","result",3.12223315,7.5e-06,0x00,0xBB
"SPI","disable",3.12224269,1.99999977e-09,,
"SPI","enable",3.12240537,2.00000022e-09,,
"SPI","result",3.12241428,7.5e-06,0x00,0x80
"SPI","result",3.12242228,7.502e-06,0x00,0x00
"SPI","disable",3.12243182,2.00000022e-09,,
"SPI","enable",3.12248283,1.99999977e-09,,
"SPI","result",3.12248393,7.5e-06,0x00,0x4D
"SPI","result",3.12249193,7.5e-06,0x00,0xBA
"SPI","disable",3.12250146,2.00000022e-09,,
"SPI","enable",3.12266799,2.00000022e-09,,
"SPI","result",3.12267691,7.5e-06,0x00,0x80
"SPI","result",3.12268491,7.502e-06,0x00,0x00
"SPI","disable",3.12269444,1.99999977e-09,,
"SPI","enable",3.12274483,1.99999977e-09,,
"SPI","result",3.12274593,7.502e-06,0x00,0x0D
"SPI","result",3.12275393,7.5e-06,0x00,0xBA
"SPI","disable",3.12276346,1.99999977e-09,,
"SPI","enable",3.12292607,1.99999977e-09,,
"SPI","result",3.12293498,7.5e-06,0x00,0x00
"SPI","result",3.12294298,7.502e-06,0x00,0x00
"SPI","disable",3.12295252,2.00000022e-09,,
"SPI","enable",3.12300258,2.00000022e-09,,
"SPI","result",3.12300369,7.5e-06,0x00,0x0D
"SPI","result",3.12301169,7.5e-06,0x00,0xB8
"SPI","disable",3.12302123,2.00000022e-09,,
"SPI","enable",3.12318776,1.99999977e-09,,
"SPI","result",3.12319667,7.5e-06,0x00,0x80
"SPI","result",3.12320467,7.502e-06,0x00,0x00
"SPI","disable",3.12321421,2.00000022e-09,,
"SPI","enable",3.12326468,1.99999977e-09,,
"SPI","result",3.12326578,7.502e-06,0x00,0x4D
"SPI","result",3.12327378,7.5e-06,0x00,0xB8
"SPI","disable",3.12328332,1.99999977e-09,,
"SPI","enable",3.12344592,1.99999931e-09,,
"SPI","result",3.12345484,7.5e-06,0x00,0x00
"SPI","result",3.12346283,7.5e-06,0x00,0x00
"SPI","disable",3.12347237,2.00000022e-09,,
"SPI","enable",3.12352276,2.00000022e-09,,
"SPI","result",3.12352386,7.5e-06,0x00,0x4D
"SPI","result",3.12353186,7.5e-06,0x00,0xB8
"SPI","disable",3.12354139,1.99999977e-09,,
"SPI","enable",3.12370793,2.00000022e-09,,
"SPI","result",3.12371685,7.5e-06,0x00,0x00
"SPI","result",3.12372485,7.5e-06,0x00,0x00
"SPI","disable",3.12373438,2.00000022e-09,,
"SPI","enable",3.12378486,2.00000022e-09,,
"SPI","result",3.12378596,7.5e-06,0x00,0x0D
"SPI","result",3.12379396,7.502e-06,0x00,0xB7
"SPI","disable",3.12380349,1.99999977e-09,,
"SPI","enable",3.12396609,2.00000022e-09,,
"SPI","result",3.123975,7.5e-06,0x00,0x80
"SPI","result",3.123983,7.502e-06,0x00,0x00
"SPI","disable",3.12399278,2.00000022e-09,,
"SPI","enable",3.12404349,2.00000022e-09,,
"SPI","result",3.1240446,7.5e-06,0x00,0x0D
"SPI","result",3.1240526,7.5e-06,0x00,0xB7
"SPI","disable",3.12406213,1.99999977e-09,,
"SPI","enable",3.12422859,1.99999977e-09,,
"SPI","result",3.1242375,7.5e-06,0x00,0x80
"SPI","result",3.1242455,7.5e-06,0x00,0x00
"SPI","disable",3.12425504,1.99999977e-09,,
"SPI","enable",3.1243056,1.99999977e-09,,
"SPI","result",3.1243067,7.502e-06,0x00,0x4D
"SPI","result",3.1243147,7.5e-06,0x00,0xB6
"SPI","disable",3.12432423,1.99999931e-09,,
"SPI","enable",3.12448682,1.99999977e-09,,
"SPI","result",3.12449574,7.5e-06,0x00,0x80
"SPI","result",3.12450374,7.5e-06,0x00,0x00
"SPI","disable",3.12451327,2.00000022e-09,,
"SPI","enable",3.12456375,1.99999977e-09,,
"SPI","result",3.12456485,7.5e-06,0x00,0x4D
"SPI","result",3.12457285,7.5e-06,0x00,0xB6
"SPI","disable",3.12458238,2.00000022e-09,,
"SPI","enable",3.124749,2.00000022e-09,,
"SPI","result",3.12475791,7.5e-06,0x00,0x80
"SPI","result",3.12476591,7.5e-06,0x00,0x00
"SPI","disable",3.12477545,2.00000022e-09,,
"SPI","enable",3.12482547,2.00000022e-09,,
"SPI","result",3.12482657,7.5e-06,0x00,0x4D
"SPI","result",3.12483457,7.502e-06,0x00,0xB5
"SPI","disable",3.12484411,1.99999977e-09,,
"SPI","enable",3.12502148,1.99999931e-09,,
"SPI","result",3.12503039,7.5e-06,0x00,0x80
"SPI","result",3.12503839,7.502e-06,0x00,0x00
"SPI","disable",3.12504793,1.99999977e-09,,
"SPI","enable",3.12509848,2.00000022e-09,,
"SPI","result",3.12509959,7.5e-06,0x00,0x0D
"SPI","result",3.12510759,7.5e-06,0x00,0xB6
"SPI","disable",3.12511712,2.00000022e-09,,
"SPI","enable",3.12528365,2.00000022e-09,,
"SPI","result",3.12529257,7.5e-06,0x00,0x00
"SPI","result",3.12530056,7.502e-06,0x00,0x00
"SPI","disable",3.1253101,2.00000022e-09,,
"SPI","enable",3.12536049,2.00000022e-09,,
"SPI","result",3.12536159,7.5e-06,0x00,0x0D
"SPI","result",3.12536959,7.5e-06,0x00,0xB3
"SPI","disable",3.12537912,2.00000022e-09,,
"SPI","enable",3.12554173,1.99999977e-09,,
"SPI","result",3.12555064,7.5e-06,0x00,0x00
"SPI","result",3.12555864,7.5e-06,0x00,0x00
"SPI","disable",3.12556818,2.00000022e-09,,
"SPI","enable",3.12561865,2.00000022e-09,,
"SPI","result",3.12561975,7.5e-06,0x00,0x4D
"SPI","result",3.12562775,7.5e-06,0x00,0xB3
"SPI","disable",3.12563729,1.99999977e-09,,
"SPI","enable",3.12580383,2.00000022e-09,,
"SPI","result",3.12581274,7.5e-06,0x00,0x80
"SPI","result",3.12582074,7.5e-06,0x00,0x00
"SPI","disable",3.12583028,2.00000022e-09,,
"SPI","enable",3.12588075,2.00000022e-09,,
"SPI","result",3.12588185,7.5e-06,0x00,0x0D
"SPI","result",3.12588985,7.502e-06,0x00,0xB3
"SPI","disable",3.12589939,1.99999977e-09,,
"SPI","enable",3.1260765,2.00000022e-09,,
"SPI","result",3.12608542,7.5e-06,0x00,0x00
"SPI","result",3.12609342,7.502e-06,0x00,0x00
"SPI","disable",3.12610295,2.00000022e-09,,
"SPI","enable",3.12615351,1.99999931e-09,,
"SPI","result",3.12615461,7.5e-06,0x00,0x4D
"SPI","result",3.12616261,7.5e-06,0x00,0xB3
"SPI","disable",3.12617215,2.00000022e-09,,
"SPI","enable",3.12633869,2.00000022e-09,,
"SPI","result",3.12634761,7.5e-06,0x00,0x80
"SPI","result",3.1263556,7.502e-06,0x00,0x00
"SPI","disable",3.12636514,2.00000022e-09,,
"SPI","enable",3.12641561,2.00000022e-09,,
"SPI","result",3.12641671,7.502e-06,0x00,0x0D
"SPI","result",3.12642471,7.5e-06,0x00,0xB2
"SPI","disable",3.12643425,2.00000022e-09,,
"SPI","enable",3.12659701,2.00000022e-09,,
"SPI","result",3.12660592,7.5e-06,0x00,0x80
"SPI","result",3.12661392,7.5e-06,0x00,0x00
"SPI","disable",3.12662345,1.99999977e-09,,
"SPI","enable",3.12667446,1.99999977e-09,,
"SPI","result",3.12667557,7.5e-06,0x00,0x0D
"SPI","result",3.12668356,7.502e-06,0x00,0xB1
"SPI","disable",3.1266931,2.00000022e-09,,
"SPI","enable",3.12685947,1.99999977e-09,,
"SPI","result",3.12686838,7.5e-06,0x00,0x80
"SPI","result",3.12687638,7.5e-06,0x00,0x00
"SPI","disable",3.12688592,1.99999977e-09,,
"SPI","enable",3.12693648,1.99999977e-09,,
"SPI","result",3.12693758,7.502e-06,0x00,0x4D
"SPI","result",3.12694558,7.5e-06,0x00,0xB1
"SPI","disable",3.12695511,2.00000022e-09,,
"SPI","enable",3.13735086,2.00000022e-09,,
"SPI","result",3.13735978,7.5e-06,0x00,0x00
"SPI","result",3.13736777,7.502e-06,0x00,0x00
"SPI","disable",3.13737731,2.00000022e-09,,
"SPI","enable",3.13742787,1.99999977e-09,,
"SPI","result",3.13742897,7.5e-06,0x00,0x4D
"SPI","result",3.13743697,7.5e-06,0x00,0x9E
"SPI","disable",3.13744651,2.00000022e-09,,
"SPI","enable",3.13761347,1.99999977e-09,,
"SPI","result",3.13762239,7.5e-06,0x00,0x80
"SPI","result",3.13763039,7.5e-06,0x00,0x00
"SPI","disable",3.13763992,1.99999977e-09,,
"SPI","enable",3.13769093,1.99999977e-09,,
"SPI","result",3.13769204,7.5e-06,0x00,0x0D
"SPI","result",3.13770003,7.502e-06,0x00,0x9E
"SPI","disable",3.13770957,2.00000022e-09,,
"SPI","enable",3.13787218,1.99999931e-09,,
"SPI","result",3.13788109,7.5e-06,0x00,0x00
"SPI","result",3.13788909,7.502e-06,0x00,0x00
"SPI","disable",3.13789863,1.99999977e-09,,
"SPI","enable",3.1379491,2.00000022e-09,,
"SPI","result",3.1379502,7.502e-06,0x00,0x4D
"SPI","result",3.1379582,7.5e-06,0x00,0x9D
"SPI","disable",3.13796773,1.99999977e-09,,
"SPI","enable",3.13814176,1.99999977e-09,,
"SPI","result",3.13815068,7.5e-06,0x00,0x80
"SPI","result",3.13815868,7.502e-06,0x00,0x00
"SPI","disable",3.13816821,2.00000022e-09,,
"SPI","enable",3.13821914,2.00000022e-09,,
"SPI","result",3.13822024,7.5e-06,0x00,0x0D
"SPI","result",3.13822824,7.5e-06,0x00,0x9C
"SPI","disable",3.13823777,1.99999977e-09,,
"SPI","enable",3.1384004,2.00000022e-09,,
"SPI","result",3.13840932,7.5e-06,0x00,0x80
"SPI","result",3.13841731,7.502e-06,0x00,0x00
"SPI","disable",3.13842685,2.00000022e-09,,
"SPI","enable",3.13847732,1.99999977e-09,,
"SPI","result",3.13847842,7.502e-06,0x00,0x4D
"SPI","result",3.13848642,7.502e-06,0x00,0x9C
"SPI","disable",3.13849596,1.99999977e-09,,
"SPI","enable",3.1386626,1.99999931e-09,,
"SPI","result",3.13867152,7.5e-06,0x00,0x00
"SPI","result",3.13867952,7.5e-06,0x00,0x00
"SPI","disable",3.13868905,1.99999977e-09,,
"SPI","enable",3.13874006,1.99999931e-09,,
"SPI","result",3.13874116,7.5e-06,0x00,0x0D
"SPI","result",3.13874916,7.502e-06,0x00,0x9C
